panel,study,strand_number,strand,strand_key,sequencing_pattern,metric,method,method_raw,mean_score,sd_score,win_mean,win_sd,mean_r2,sd_r2
I,study2,6,Spell-Order Divergence (Early vs Late),sensitivity_divergence_spell_order,,normalized_paired_contrast,RLCPspell(expcost=0.00),RLCPspell_expcost_0.00,-6.539356361941907e-05,0.00036737048697268754,-0.0004666666666666523,0.005029110659250635,-6.539356361941907e-05,0.00036737048697268754
I,study2,6,Spell-Order Divergence (Early vs Late),sensitivity_divergence_spell_order,,normalized_paired_contrast,LCPspell(expcost=0.10),LCPspell_expcost_0.10,0.2561981325673372,0.001108925535997357,0.9890500000000001,0.003222630110264933,0.2561981325673372,0.001108925535997357
I,study2,6,Spell-Order Divergence (Early vs Late),sensitivity_divergence_spell_order,,normalized_paired_contrast,RLCPspell(expcost=0.10),RLCPspell_expcost_0.10,-6.516628832177923e-05,0.0003642280439885198,-0.0004666666666666523,0.005029110659250635,-6.516628832177923e-05,0.0003642280439885198
I,study2,6,Spell-Order Divergence (Early vs Late),sensitivity_divergence_spell_order,,normalized_paired_contrast,LCPspell(expcost=0.25),LCPspell_expcost_0.25,0.256334674565483,0.001083473457853383,0.9890500000000001,0.003222630110264933,0.256334674565483,0.001083473457853383
I,study2,6,Spell-Order Divergence (Early vs Late),sensitivity_divergence_spell_order,,normalized_paired_contrast,RLCPspell(expcost=0.25),RLCPspell_expcost_0.25,-6.482890050533279e-05,0.00035956114319756404,-0.0004666666666666523,0.005029110659250635,-6.482890050533279e-05,0.00035956114319756404
I,study2,6,Spell-Order Divergence (Early vs Late),sensitivity_divergence_spell_order,,normalized_paired_contrast,LCPspell(expcost=0.50),LCPspell_expcost_0.50,0.25655419535573276,0.0010430169700693466,0.9890500000000001,0.003222630110264933,0.25655419535573276,0.0010430169700693466
I,study2,6,Spell-Order Divergence (Early vs Late),sensitivity_divergence_spell_order,,normalized_paired_contrast,RLCPspell(expcost=0.50),RLCPspell_expcost_0.50,-6.427590279282074e-05,0.0003519060874990041,-0.0004666666666666523,0.005029110659250635,-6.427590279282074e-05,0.0003519060874990041
I,study2,6,Spell-Order Divergence (Early vs Late),sensitivity_divergence_spell_order,,normalized_paired_contrast,LCPspell(expcost=0.75),LCPspell_expcost_0.75,0.2567642733176903,0.001004836842807105,0.9890500000000001,0.003222630110264933,0.2567642733176903,0.001004836842807105
I,study2,6,Spell-Order Divergence (Early vs Late),sensitivity_divergence_spell_order,,normalized_paired_contrast,RLCPspell(expcost=0.75),RLCPspell_expcost_0.75,-6.373440852743955e-05,0.0003444024531719771,-0.0004666666666666523,0.005029110659250635,-6.373440852743955e-05,0.0003444024531719771
I,study2,6,Spell-Order Divergence (Early vs Late),sensitivity_divergence_spell_order,,normalized_paired_contrast,LCPspell(expcost=1.00),LCPspell_expcost_1.00,0.2569655558055818,0.0009687503711014689,0.989316666666667,0.0032707779664396526,0.2569655558055818,0.0009687503711014689
I,study2,6,Spell-Order Divergence (Early vs Late),sensitivity_divergence_spell_order,,normalized_paired_contrast,RLCPspell(expcost=1.00),RLCPspell_expcost_1.00,-6.320425238317472e-05,0.00033704754819180276,-0.0004666666666666523,0.005029110659250635,-6.320425238317472e-05,0.00033704754819180276
I,study2,6,Spell-Order Divergence (Early vs Late),sensitivity_divergence_spell_order,,normalized_paired_contrast,LCPspell(expcost=1.50),LCPspell_expcost_1.50,0.25734400973758087,0.0009022330055950448,0.9904833333333333,0.002989877558712388,0.25734400973758087,0.0009022330055950448
I,study2,6,Spell-Order Divergence (Early vs Late),sensitivity_divergence_spell_order,,normalized_paired_contrast,RLCPspell(expcost=1.50),RLCPspell_expcost_1.50,-6.217728012067745e-05,0.00032277400058199535,-0.0004666666666666523,0.005029110659250635,-6.217728012067745e-05,0.00032277400058199535
I,study2,6,Spell-Order Divergence (Early vs Late),sensitivity_divergence_spell_order,,normalized_paired_contrast,LCPspell(expcost=2.00),LCPspell_expcost_2.00,0.25769358998144076,0.0008423829795425447,0.9915999999999998,0.0023831303667293507,0.25769358998144076,0.0008423829795425447
I,study2,6,Spell-Order Divergence (Early vs Late),sensitivity_divergence_spell_order,,normalized_paired_contrast,RLCPspell(expcost=2.00),RLCPspell_expcost_2.00,-6.119361902579946e-05,0.00030906721466867026,-0.0004666666666666523,0.005029110659250635,-6.119361902579946e-05,0.00030906721466867026
I,study2,6,Spell-Order Divergence (Early vs Late),sensitivity_divergence_spell_order,,normalized_paired_contrast,OMspell(expcost=0.00),OMspell_expcost_0.00,0.17698593164014473,0.004039313867585865,0.8022500000000001,0.01451975467637349,0.17698593164014473,0.004039313867585865
I,study2,6,Spell-Order Divergence (Early vs Late),sensitivity_divergence_spell_order,,normalized_paired_contrast,OMspellRS(expcost=0.00),OMspellRS_expcost_0.00,0.17698593164014473,0.004039313867585865,0.8022500000000001,0.01451975467637349,0.17698593164014473,0.004039313867585865
I,study2,6,Spell-Order Divergence (Early vs Late),sensitivity_divergence_spell_order,,normalized_paired_contrast,OMspell(expcost=0.10),OMspell_expcost_0.10,0.18902041797066024,0.003255783148245209,0.9073999999999999,0.007628666444676813,0.18902041797066024,0.003255783148245209
I,study2,6,Spell-Order Divergence (Early vs Late),sensitivity_divergence_spell_order,,normalized_paired_contrast,OMspellRS(expcost=0.10),OMspellRS_expcost_0.10,0.17774692537301917,0.003978385984066502,0.8735666666666667,0.01106386891653631,0.17774692537301917,0.003978385984066502
I,study2,6,Spell-Order Divergence (Early vs Late),sensitivity_divergence_spell_order,,normalized_paired_contrast,OMspell(expcost=0.25),OMspell_expcost_0.25,0.19938360015993029,0.0029105985961602305,0.9295833333333332,0.007300310968026333,0.19938360015993029,0.0029105985961602305
I,study2,6,Spell-Order Divergence (Early vs Late),sensitivity_divergence_spell_order,,normalized_paired_contrast,OMspellRS(expcost=0.25),OMspellRS_expcost_0.25,0.17883569655368126,0.003893825869421541,0.8735666666666667,0.01106386891653631,0.17883569655368126,0.003893825869421541
I,study2,6,Spell-Order Divergence (Early vs Late),sensitivity_divergence_spell_order,,normalized_paired_contrast,OMspell(expcost=0.50),OMspell_expcost_0.50,0.2080011847923701,0.0029231235747885303,0.9372333333333334,0.006748861121462066,0.2080011847923701,0.0029231235747885303
I,study2,6,Spell-Order Divergence (Early vs Late),sensitivity_divergence_spell_order,,normalized_paired_contrast,OMspellRS(expcost=0.50),OMspellRS_expcost_0.50,0.180521901937687,0.003768952951170999,0.8754999999999998,0.011078092702764044,0.180521901937687,0.003768952951170999
I,study2,6,Spell-Order Divergence (Early vs Late),sensitivity_divergence_spell_order,,normalized_paired_contrast,OMspell(expcost=0.75),OMspell_expcost_0.75,0.21237499185788067,0.003026724471665695,0.9362,0.006389107109383293,0.21237499185788067,0.003026724471665695
I,study2,6,Spell-Order Divergence (Early vs Late),sensitivity_divergence_spell_order,,normalized_paired_contrast,OMspellRS(expcost=0.75),OMspellRS_expcost_0.75,0.18206498060893017,0.0036612115620505586,0.8804666666666666,0.010471581685137418,0.18206498060893017,0.0036612115620505586
I,study2,6,Spell-Order Divergence (Early vs Late),sensitivity_divergence_spell_order,,normalized_paired_contrast,OMspell(expcost=1.00),OMspell_expcost_1.00,0.21514050734620407,0.0031244892802291626,0.9331499999999999,0.007007569798636218,0.21514050734620407,0.0031244892802291626
I,study2,6,Spell-Order Divergence (Early vs Late),sensitivity_divergence_spell_order,,normalized_paired_contrast,OMspellRS(expcost=1.00),OMspellRS_expcost_1.00,0.1834821859548374,0.0035678269561373404,0.8858166666666668,0.010488485750256467,0.1834821859548374,0.0035678269561373404
I,study2,6,Spell-Order Divergence (Early vs Late),sensitivity_divergence_spell_order,,normalized_paired_contrast,OMspell(expcost=1.50),OMspell_expcost_1.50,0.21823008911715525,0.003268029630203997,0.9301999999999999,0.006998275649684419,0.21823008911715525,0.003268029630203997
I,study2,6,Spell-Order Divergence (Early vs Late),sensitivity_divergence_spell_order,,normalized_paired_contrast,OMspellRS(expcost=1.50),OMspellRS_expcost_1.50,0.18599542158399818,0.003415597076127081,0.8968333333333335,0.009361820237588397,0.18599542158399818,0.003415597076127081
I,study2,6,Spell-Order Divergence (Early vs Late),sensitivity_divergence_spell_order,,normalized_paired_contrast,OMspell(expcost=2.00),OMspell_expcost_2.00,0.22001602680826196,0.003363849203347251,0.9273,0.007192668681276836,0.22001602680826196,0.003363849203347251
I,study2,6,Spell-Order Divergence (Early vs Late),sensitivity_divergence_spell_order,,normalized_paired_contrast,OMspellRS(expcost=2.00),OMspellRS_expcost_2.00,0.18815516473492552,0.003298822824280491,0.9044833333333333,0.007764289755173928,0.18815516473492552,0.003298822824280491
J,study2,7,Spell-Order Convergence (Early vs Late),sensitivity_convergence_spell_order,,normalized_paired_contrast,Hamming,HAM,0.42874448299005447,0.0046899004990799235,0.9998666666666668,0.00031984191497471076,0.42874448299005447,0.0046899004990799235
J,study2,7,Spell-Order Convergence (Early vs Late),sensitivity_convergence_spell_order,,normalized_paired_contrast,OM,OM,0.3337765213231569,0.0052596335368329025,0.9500333333333333,0.0067873276104777934,0.3337765213231569,0.0052596335368329025
J,study2,7,Spell-Order Convergence (Early vs Late),sensitivity_convergence_spell_order,,normalized_paired_contrast,LCP,LCP,-5.716249002557032e-06,0.00010603465776741989,-0.00013333333333334085,0.003156638689506889,-5.716249002557032e-06,0.00010603465776741989
J,study2,7,Spell-Order Convergence (Early vs Late),sensitivity_convergence_spell_order,,normalized_paired_contrast,RLCP,RLCP,0.44230044773790217,0.0047502463071170545,1.0,0.0,0.44230044773790217,0.0047502463071170545
J,study2,7,Spell-Order Convergence (Early vs Late),sensitivity_convergence_spell_order,,normalized_paired_contrast,LCPmst,LCPmst,-7.797914347392208e-05,0.00043081914446156666,-0.0006000000000000043,0.009693047632906416,-7.797914347392208e-05,0.00043081914446156666
J,study2,7,Spell-Order Convergence (Early vs Late),sensitivity_convergence_spell_order,,normalized_paired_contrast,RLCPmst,RLCPmst,0.4410381613880847,0.004941242885407912,0.99945,0.0008340801251512826,0.4410381613880847,0.004941242885407912
J,study2,7,Spell-Order Convergence (Early vs Late),sensitivity_convergence_spell_order,,normalized_paired_contrast,LCPspell(expcost=0.00),LCPspell_expcost_0.00,-0.0001199202000288161,0.0005942457656213282,-0.0006000000000000043,0.009693047632906416,-0.0001199202000288161,0.0005942457656213282
J,study2,7,Spell-Order Convergence (Early vs Late),sensitivity_convergence_spell_order,,normalized_paired_contrast,RLCPspell(expcost=0.00),RLCPspell_expcost_0.00,0.42637374446998716,0.0016169035895412364,0.9957500000000002,0.0018834579350501734,0.42637374446998716,0.0016169035895412364
J,study2,7,Spell-Order Convergence (Early vs Late),sensitivity_convergence_spell_order,,normalized_paired_contrast,LCPspell(expcost=0.10),LCPspell_expcost_0.10,-0.00011862163278204423,0.0005899203649624,-0.0006000000000000043,0.009693047632906416,-0.00011862163278204423,0.0005899203649624
J,study2,7,Spell-Order Convergence (Early vs Late),sensitivity_convergence_spell_order,,normalized_paired_contrast,RLCPspell(expcost=0.10),RLCPspell_expcost_0.10,0.4265401275489144,0.0015672604346642822,0.9969000000000001,0.0017290619342330892,0.4265401275489144,0.0015672604346642822
J,study2,7,Spell-Order Convergence (Early vs Late),sensitivity_convergence_spell_order,,normalized_paired_contrast,LCPspell(expcost=0.25),LCPspell_expcost_0.25,-0.00011668931990843811,0.0005834827054743898,-0.0006000000000000043,0.009693047632906416,-0.00011668931990843811,0.0005834827054743898
J,study2,7,Spell-Order Convergence (Early vs Late),sensitivity_convergence_spell_order,,normalized_paired_contrast,RLCPspell(expcost=0.25),RLCPspell_expcost_0.25,0.4267772899179641,0.0014979464070937003,0.9969000000000001,0.0017290619342330892,0.4267772899179641,0.0014979464070937003
J,study2,7,Spell-Order Convergence (Early vs Late),sensitivity_convergence_spell_order,,normalized_paired_contrast,LCPspell(expcost=0.50),LCPspell_expcost_0.50,-0.00011350952621111875,0.0005728869737045843,-0.0006000000000000043,0.009693047632906416,-0.00011350952621111875,0.0005728869737045843
J,study2,7,Spell-Order Convergence (Early vs Late),sensitivity_convergence_spell_order,,normalized_paired_contrast,RLCPspell(expcost=0.50),RLCPspell_expcost_0.50,0.4271433266518834,0.001394249019030573,0.9969000000000001,0.0017290619342330892,0.4271433266518834,0.001394249019030573
J,study2,7,Spell-Order Convergence (Early vs Late),sensitivity_convergence_spell_order,,normalized_paired_contrast,LCPspell(expcost=0.75),LCPspell_expcost_0.75,-0.00011037952307725165,0.0005624571507476759,-0.0006000000000000043,0.009693047632906416,-0.00011037952307725165,0.0005624571507476759
J,study2,7,Spell-Order Convergence (Early vs Late),sensitivity_convergence_spell_order,,normalized_paired_contrast,RLCPspell(expcost=0.75),RLCPspell_expcost_0.75,0.4274779564712258,0.0013028706230361722,0.9969666666666668,0.0017710961603468875,0.4274779564712258,0.0013028706230361722
J,study2,7,Spell-Order Convergence (Early vs Late),sensitivity_convergence_spell_order,,normalized_paired_contrast,LCPspell(expcost=1.00),LCPspell_expcost_1.00,-0.00010729805875268857,0.0005521919681704348,-0.0006000000000000043,0.009693047632906416,-0.00010729805875268857,0.0005521919681704348
J,study2,7,Spell-Order Convergence (Early vs Late),sensitivity_convergence_spell_order,,normalized_paired_contrast,RLCPspell(expcost=1.00),RLCPspell_expcost_1.00,0.4277859018404415,0.0012216187499417242,0.99705,0.0017036978038656423,0.4277859018404415,0.0012216187499417242
J,study2,7,Spell-Order Convergence (Early vs Late),sensitivity_convergence_spell_order,,normalized_paired_contrast,LCPspell(expcost=1.50),LCPspell_expcost_1.50,-0.00010127594895778599,0.0005321511968532242,-0.0006000000000000043,0.009693047632906416,-0.00010127594895778599,0.0005321511968532242
J,study2,7,Spell-Order Convergence (Early vs Late),sensitivity_convergence_spell_order,,normalized_paired_contrast,RLCPspell(expcost=1.50),RLCPspell_expcost_1.50,0.42833593467512177,0.001083164484516904,0.9976833333333333,0.001642555480264575,0.42833593467512177,0.001083164484516904
J,study2,7,Spell-Order Convergence (Early vs Late),sensitivity_convergence_spell_order,,normalized_paired_contrast,LCPspell(expcost=2.00),LCPspell_expcost_2.00,-9.54339964020186e-05,0.0005127574824018972,-0.0006000000000000043,0.009693047632906416,-9.54339964020186e-05,0.0005127574824018972
J,study2,7,Spell-Order Convergence (Early vs Late),sensitivity_convergence_spell_order,,normalized_paired_contrast,RLCPspell(expcost=2.00),RLCPspell_expcost_2.00,0.4288155340258094,0.000969352963062647,0.9986,0.0011626367179523591,0.4288155340258094,0.000969352963062647
J,study2,7,Spell-Order Convergence (Early vs Late),sensitivity_convergence_spell_order,,normalized_paired_contrast,OMspell(expcost=0.00),OMspell_expcost_0.00,0.23187741632151795,0.0038972583754726085,0.8165333333333333,0.01318628685110176,0.23187741632151795,0.0038972583754726085
J,study2,7,Spell-Order Convergence (Early vs Late),sensitivity_convergence_spell_order,,normalized_paired_contrast,OMspellRS(expcost=0.00),OMspellRS_expcost_0.00,0.23187741632151795,0.0038972583754726085,0.8165333333333333,0.01318628685110176,0.23187741632151795,0.0038972583754726085
J,study2,7,Spell-Order Convergence (Early vs Late),sensitivity_convergence_spell_order,,normalized_paired_contrast,OMspell(expcost=0.10),OMspell_expcost_0.10,0.2649611541118286,0.003433665312035961,0.9281833333333332,0.008972643608955706,0.2649611541118286,0.003433665312035961
J,study2,7,Spell-Order Convergence (Early vs Late),sensitivity_convergence_spell_order,,normalized_paired_contrast,OMspellRS(expcost=0.10),OMspellRS_expcost_0.10,0.23404465092187496,0.0038383207136223176,0.8830666666666666,0.011914011841563649,0.23404465092187496,0.0038383207136223176
J,study2,7,Spell-Order Convergence (Early vs Late),sensitivity_convergence_spell_order,,normalized_paired_contrast,OMspell(expcost=0.25),OMspell_expcost_0.25,0.292343444198058,0.0037529469973897537,0.9493166666666666,0.007695143266051496,0.292343444198058,0.0037529469973897537
J,study2,7,Spell-Order Convergence (Early vs Late),sensitivity_convergence_spell_order,,normalized_paired_contrast,OMspellRS(expcost=0.25),OMspellRS_expcost_0.25,0.23712325405837775,0.00376117786417495,0.8830666666666666,0.011914011841563649,0.23712325405837775,0.00376117786417495
J,study2,7,Spell-Order Convergence (Early vs Late),sensitivity_convergence_spell_order,,normalized_paired_contrast,OMspell(expcost=0.50),OMspell_expcost_0.50,0.31567684639852733,0.004405387296428463,0.9540333333333332,0.006779702634783634,0.31567684639852733,0.004405387296428463
J,study2,7,Spell-Order Convergence (Early vs Late),sensitivity_convergence_spell_order,,normalized_paired_contrast,OMspellRS(expcost=0.50),OMspellRS_expcost_0.50,0.24184407841194827,0.0036581460659209585,0.8865333333333332,0.012125730218561387,0.24184407841194827,0.0036581460659209585
J,study2,7,Spell-Order Convergence (Early vs Late),sensitivity_convergence_spell_order,,normalized_paired_contrast,OMspell(expcost=0.75),OMspell_expcost_0.75,0.32807650491229856,0.0048790085257672915,0.9534499999999999,0.006830900884696823,0.32807650491229856,0.0048790085257672915
J,study2,7,Spell-Order Convergence (Early vs Late),sensitivity_convergence_spell_order,,normalized_paired_contrast,OMspellRS(expcost=0.75),OMspellRS_expcost_0.75,0.24611899838773724,0.0035811557418797013,0.8945666666666666,0.011869791658786107,0.24611899838773724,0.0035811557418797013
J,study2,7,Spell-Order Convergence (Early vs Late),sensitivity_convergence_spell_order,,normalized_paired_contrast,OMspell(expcost=1.00),OMspell_expcost_1.00,0.33584860990401993,0.005198940735332855,0.9507333333333333,0.006767994320804103,0.33584860990401993,0.005198940735332855
J,study2,7,Spell-Order Convergence (Early vs Late),sensitivity_convergence_spell_order,,normalized_paired_contrast,OMspellRS(expcost=1.00),OMspellRS_expcost_1.00,0.250011081570524,0.0035248541828759306,0.9032,0.011199291849533818,0.250011081570524,0.0035248541828759306
J,study2,7,Spell-Order Convergence (Early vs Late),sensitivity_convergence_spell_order,,normalized_paired_contrast,OMspell(expcost=1.50),OMspell_expcost_1.50,0.34493078557741597,0.005583988940458299,0.9457666666666668,0.007538102447283881,0.34493078557741597,0.005583988940458299
J,study2,7,Spell-Order Convergence (Early vs Late),sensitivity_convergence_spell_order,,normalized_paired_contrast,OMspellRS(expcost=1.50),OMspellRS_expcost_1.50,0.25684224000024825,0.0034584517326335996,0.9173666666666664,0.009840918562863938,0.25684224000024825,0.0034584517326335996
J,study2,7,Spell-Order Convergence (Early vs Late),sensitivity_convergence_spell_order,,normalized_paired_contrast,OMspell(expcost=2.00),OMspell_expcost_2.00,0.35014283279251546,0.005811708216999796,0.9431666666666666,0.00779736177015745,0.35014283279251546,0.005811708216999796
J,study2,7,Spell-Order Convergence (Early vs Late),sensitivity_convergence_spell_order,,normalized_paired_contrast,OMspellRS(expcost=2.00),OMspellRS_expcost_2.00,0.2626492400722037,0.0034347612582878648,0.9252999999999999,0.009447313064460797,0.2626492400722037,0.0034347612582878648
